zip,type,price,bed,bath,longi,lotsize,address,lati,sqft,hlfbath
33196,Condo/townhome/row home/co-op,245000,3,2,-80.443955,,10525 SW 153rd Ct Apt 4,25.668305," 1,289",1
33178,Single family,3095,3,2,-80.368352,,10523 NW 70th Ln,25.837801," 2,396",1
33139,Condo/townhome/row home/co-op,179000,0,1,-80.137727,,1052 Jefferson Ave Apt 6,25.781625, 390,
33196,Single family home,346900,4,3,-80.433299,"4,466",10526 SW 147th Ct,25.668622," 1,568",
33173,Single family home,320000,3,2,-80.364486,"3,570",10535 SW 69th Ter,25.703497," 1,682",
33139,Condo,1550,1,1,-80.137727,,1054 Jefferson Ave Apt 11,25.781625, 700,
33139,Condo/townhome/row home/co-op,275000,1,1,-80.137727,,1054 Jefferson Ave Apt 11,25.781625, 700,
33196,Single family home,239900,3,2,-80.456724,"3,600",10553 SW 161st Pl,25.668027," 1,484",
33178,Single family home,650000,4,2,-80.367364,"5,457",10564 NW 57th St,25.824891," 2,178",
33127,Single family home,160000,2,1,-80.213329,"5,100",1057 NW 55th St,25.825776, 874,
33178,Single family home,675000,3,2,-80.369075,"4,156",10585 NW 69th Ter,25.836668," 2,396",1
33178,Condo/townhome/row home/co-op,310000,2,2,,,10600 NW 88th St Apt 217,," 1,088",1
33189,Single family home,230000,3,2,-80.363294,"7,500",10601 SW 204th Ter,25.577465," 1,566",
33131,Condo/townhome/row home/co-op,369900,1,1,-80.192193,,1060 Brickell Ave Apt 1403,25.763275, 929,
33131,Condo/townhome/row home/co-op,425000,2,2,-80.192193,,1060 Brickell Ave Apt 2511,25.763275," 1,088",
33131,Condo/townhome/row home/co-op,478000,2,2,-80.192193,,1060 Brickell Ave Apt 3207,25.763275," 1,088",
33131,Single family,2200,1,1,-80.192193,,1060 Brickell Ave Apt 3403,25.763275, 963,
33131,Condo/townhome/row home/co-op,421000,1,1,-80.192193,,1060 Brickell Ave Apt 3403,25.763275, 963,1
33131,Condo/townhome/row home/co-op,390000,1,1,-80.192193,,1060 Brickell Ave Apt 3803,25.763275, 963,1
33131,Condo/townhome/row home/co-op,359000,1,1,-80.192193,,1060 Brickell Ave Apt 3503,25.763275, 963,1
33131,Condo/townhome/row home/co-op,310000,1,1,-80.192193,,1060 Brickell Ave Apt 409,25.763275, 982,1
33131,Condo/townhome/row home/co-op,394000,1,1,-80.192193,,1060 Brickell Ave Apt 815,25.763275," 1,053",1
33138,Single family home,729900,3,2,-80.175882,"9,440",1060 NE 92nd St,25.860169," 1,776",
33139,Condo/townhome/row home/co-op,364000,1,1,-80.130756,,1060 Ocean Dr Unit D207,25.781241, 447,
33139,Condo/townhome/row home/co-op,374900,1,1,-80.130756,,1060 Ocean Dr Unit D301,25.781241, 441,
33165,Single family home,309000,3,2,-80.366763,"3,000",10612 SW 23rd Ter,25.747083," 1,396",
33176,Single family home,270000,3,2,-80.377235,,10619 SW 113th Pl Unit 88D,25.669532," 1,220",
33138,Single family home,629000,3,2,-80.175484,"4,900",1061 NE 85th St,25.854035," 1,964",
33178,Condo/townhome/row home/co-op,373000,3,2,,,10620 NW 88th St Apt 111,," 1,308",
33138,Single family home,650000,5,2,-80.174854,0.24,10635 NE 11th Ave,25.872956," 2,381",1
33196,Condo,135000,1,1,-80.448183,,10670 SW 156th Pl Apt 308,25.667588, 651,
33173,Single family home,575000,3,2,-80.36642,1.25,10675 SW 60th St,25.712354," 2,359",
33173,Single family home,789999,6,4,-80.366396,0.55,10680 SW 60th St,25.711523," 4,602",
33168,Single family home,259000,3,2,-80.216686,"7,552",1070 SW Opa Locka Blvd,25.899297," 1,444",
33178,Condo/townhome/row home/co-op,421900,3,2,-80.370964,,10710 NW 66th St Apt 407,25.828544," 2,500",1
33178,Condo/townhome/row home/co-op,409000,3,2,-80.371895,,75 NW 75 Unit 10717,25.841723,,1
33178,Condo,2800,3,2,-80.371895,,10717 NW 75th St,25.841723," 2,062",1
33196,Single family home,329923,4,3,-80.434271,"4,200",10719 SW 148th Ct,25.667145," 1,550",
33156,Single family home,3895000,6,6,-80.274686,0.28,1071 San Pedro Ave,25.65175," 4,449",1
33138,Single family home,1395000,4,3,-80.175321,0.34,1071 NE 83rd St,25.8522," 2,822",
33178,Condo/townhome/row home/co-op,280000,3,2,-80.370892,,10720 NW 66th St Apt 512,25.829539," 1,710",
33176,Single family home,849000,5,6,-80.367431,0.38,10720 SW 139th Rd,25.638864," 4,174",
33176,Single family,4300,5,6,-80.367431,,10720 SW 139th Rd,25.638864," 4,174",
33168,Single family home,299000,4,2,-80.202648,"6,000",10725 NW 2nd Ct,25.873593," 1,762",
33178,Single family home,465000,4,3,-80.372037,"2,998",10729 NW 76th Ln,25.843247," 2,310",1
33178,Condo,2950,4,3,-80.372037,,10729 NW 76th Ln,25.843247," 2,310",1
33178,Condo/townhome/row home/co-op,350000,3,2,-80.370798,,10730 NW 66th St Apt 209,25.830658," 1,700",
33178,Condo/townhome/row home/co-op,325000,3,2,-80.370798,,10730 NW 66th St Apt 309,25.830658," 1,700",
33170,Single family home,159900,4,2,-80.364893,"7,200",10730 SW 222nd St,25.56116," 1,400",
33157,Single family home,397500,3,2,-80.366261,"7,500",10745 SW 174th Ter,25.607588," 1,651",
33178,Condo/townhome/row home/co-op,399000,3,2,-80.370894,,10750 NW 66th St Apt 213,25.831688," 1,700",
33178,Condo,3000,3,2,-80.370894,,10750 NW 66th St Apt 213,25.831688," 1,700",
33178,Condo/townhome/row home/co-op,295000,2,2,-80.370894,,10750 NW 66th St Apt 511,25.831688," 1,700",
33178,Condo/townhome/row home/co-op,274900,2,2,-80.371886,,10763 NW 83rd Ter Unit 5-26,25.849528," 1,282",1
33178,Single family,393000,4,3,-80.372584,"2,786",10764 NW 74th Ln,25.841016," 2,320",1
33168,Single family home,239900,5,2,-80.215794,"7,950",1076 NW 109th St,25.874569," 1,749",
33186,Single family home,469000,4,2,-80.406436,"8,800",10770 SW 130th Ave,25.667185," 1,897",
33176,Condo/townhome/row home/co-op,185000,2,1,-80.367569,,10778 N Kendall Dr Apt E17,25.685254," 1,077",1
33156,Single family home,2490000,6,7,-80.314361,0.43,10785 SW 74th Ave,25.670536," 5,327",1
33176,Condo/townhome/row home/co-op,170000,2,2,-80.367569,,10800 N Kendall Dr Unit O16,25.685254, 955,
33176,Condo/townhome/row home/co-op,129900,2,1,-80.370843,,10801 SW 109th Ct Unit 203,25.669172, 930,1
33157,Single family home,250000,3,2,-80.368663,0.29,10805 SW 157th Ter,25.62335," 1,323",
33154,Condo/townhome/row home/co-op,228888,1,1,-80.130234,,1080 94th St Apt 405,25.885054, 912,1
33131,Condo/townhome/row home/co-op,699900,2,2,-80.19244,,1080 Brickell Ave Unit 3609,25.762767," 1,218",
33131,Condo/townhome/row home/co-op,527500,1,1,-80.19244,,1080 Brickell Ave Unit 1606,25.762767, 906,1
33131,Condo/townhome/row home/co-op,685000,2,2,-80.19244,,1080 Brickell Ave Unit 1700,25.762767,,
33131,Condo/townhome/row home/co-op,649000,2,2,-80.19244,,1080 Brickell Ave Unit 1709,25.762767," 1,134",
33131,Condo/townhome/row home/co-op,695000,2,2,-80.19244,,1080 Brickell Ave Unit 1901,25.762767," 1,218",
33131,Condo/townhome/row home/co-op,455000,1,1,-80.19244,,1080 Brickell Ave Unit 1904,25.762767, 828,
33131,Condo/townhome/row home/co-op,575000,1,1,-80.19244,,1080 Brickell Ave Unit 2506,25.762767, 906,1
33131,Condo/townhome/row home/co-op,475000,1,1,-80.19244,,1080 Brickell Ave Unit 2707,25.762767, 796,
33131,Condo/townhome/row home/co-op,650000,1,1,-80.19244,,1080 Brickell Ave Unit 2802,25.762767, 960,1
33131,Condo/townhome/row home/co-op,548000,1,1,-80.19244,,1080 Brickell Ave Unit 2904,25.762767,,1
33131,Condo/townhome/row home/co-op,1360000,3,3,-80.19244,,1080 Brickell Ave Unit 3200,25.762767," 1,710",
33131,Condo/townhome/row home/co-op,599000,1,1,-80.19244,,1080 Brickell Ave Unit 3202,25.762767, 960,1
33131,Condo/townhome/row home/co-op,454900,1,1,-80.19244,,1080 Brickell Ave Unit 3703,25.762767, 796,
33131,Condo/townhome/row home/co-op,596500,1,1,-80.19244,,1080 Brickell Ave Unit 3904,25.762767, 881,1
33131,Condo/townhome/row home/co-op,475000,1,1,-80.19244,,1080 Brickell Ave Unit 501,25.762767," 1,129",1
33157,Single family home,290000,3,2,-80.36889,"8,000",10811 SW 158th St,25.622603," 1,518",
33172,Condo/townhome/row home/co-op,220000,3,2,-80.372398,,10829 NW 7th St Apt 8-12,25.777147," 1,215",
33150,Single family home,89900,3,1,-80.214415,"5,300",1083 NW 66th St,25.835293," 1,021",
33156,Single family home,4475000,5,5,-80.28333,1.21,10840 Snapper Creek Rd,25.670796," 6,543",1
33157,,303468,4,2,-80.3691,"8,640",10850 SW 167th St,25.613589,"1,862",
33176,Condo/townhome/row home/co-op,168000,2,2,-80.369666,,10850 SW 88th St Apt 314,25.685291," 1,137",
33176,Condo/townhome/row home/co-op,167800,2,2,-80.371941,,10855 SW 112th Ave Apt 306,25.667449, 936,
33184,Single family,2400,3,3,-80.412276,,1085 SW 134th Ct,25.757337," 2,253",
33170,Single family home,185000,3,1,-80.367564,"6,000",10860 SW 221st St,25.561824," 1,520",
33178,Condo/townhome/row home/co-op,270000,3,2,-80.374105,,10885 NW 89th Ter Unit 214,25.854896," 1,503",1
33176,Single family home,777777,4,3,-80.371937,0.93,10890 SW 95th St,25.68," 3,045",
33149,Single family home,6737913,6,5,,,108 Reef Ln,," 5,000",1
33167,Single family home,245000,3,2,-80.241872,0.28,10900 NW 26th Ave,25.87367," 1,216",
33176,Condo/townhome/row home/co-op,139000,2,1,-80.37175,,10900 SW 104th St Apt 112,25.671375, 950,
33156,Single family home,1250000,4,3,-80.303696,0.92,10901 SW 67th Ct,25.669504," 3,620",
33176,Condo/townhome/row home/co-op,125000,1,1,-80.370662,,10901 N Kendall Dr Unit 210,25.687555, 930,1
33178,Condo/townhome/row home/co-op,595000,3,3,-80.374357,,10902 NW 69th Ter,25.835949," 2,738",
33178,Condo/townhome/row home/co-op,330000,2,2,-80.376558,,10903 NW 83rd St Apt 208,25.848399," 1,260",1
33178,Single family home,488999,3,2,-80.37494,"2,720",10914 NW 70th St,25.836196," 2,104",1
33178,Single family home,555000,4,3,-80.374449,,10924 NW 58th Ter,25.826611," 2,338",
33186,Single family home,275000,2,1,-80.412861,"4,056",10924 SW 135th Court Cir,25.665631," 1,173",1
33170,Single family home,249900,3,2,-80.369129,"7,581",10930 SW 218th Ter,25.563979," 1,235",
33170,Single family home,269000,5,2,-80.369013,"7,950",10945 SW 220th St,25.562972," 1,788",
33156,Single family home,6850000,8,6,-80.279579,1.14,10950 Old Cutler Rd,25.669698," 11,614",2
33176,Single family home,460000,4,2,-80.367194,0.23,10955 SW 107th Ave,25.668053," 1,775",
33174,Multi-family home,299900,3,3,-80.374336,,10985 SW 6th St,25.76354," 1,377",
33134,Condo/townhome/row home/co-op,449000,2,2,-80.256095,,10 Aragon Ave Ste 1101,25.750278," 1,114",
33134,Condo/townhome/row home/co-op,325000,1,1,-80.256095,,10 Aragon Ave Ste 1109,25.750278, 753,
33134,Condo/townhome/row home/co-op,845000,3,2,-80.256095,,10 Aragon Ave Ste 1606,25.750278," 1,395",
33133,Condo/townhome/row home/co-op,2300000,3,3,-80.253267,,10 Edgewater Dr Apt 15F,25.706287," 2,950",
33138,Single family home,779000,4,3,-80.197206,0.28,10 NE 97th St,25.864028," 3,274",
33174,Single family,300000,4,2,-80.384724,"6,026",10 SW 116th Ct,25.76798," 1,971",
33130,Condo/townhome/row home/co-op,245000,1,1,-80.20214,,10 SW South River Dr Apt 1112,25.773347, 728,
33130,Condo/townhome/row home/co-op,250000,2,2,-80.20214,,10 SW South River Dr Apt 1704,25.773347, 997,
33139,Condo/townhome/row home/co-op,7900000,6,6,-80.146634,,10 Venetian Way Units 2502 & 2503,25.791014," 6,422",
33139,Condo/townhome/row home/co-op,849500,2,2,-80.146623,,10 Venetian Way Apt 403,25.79102," 1,463",
33139,Condo/townhome/row home/co-op,1595000,2,2,-80.146623,,10 Venetian Way Apt 604,25.79102," 1,477",
33156,Single family home,2650000,6,7,-80.269051,0.55,11000 Tanya St,25.674351," 7,819",1
33178,Condo/townhome/row home/co-op,243000,3,2,-80.376558,,11002 NW 83rd St Apt 113,25.848399," 1,312",
33178,Condo/townhome/row home/co-op,240000,3,2,-80.376558,,11002 NW 83rd St Apt 201,25.848399," 1,385",1
33178,Single family,2100,3,2,-80.376558,,11002 NW 83rd St Apt 222,25.848399," 1,577",1
33178,Condo/townhome/row home/co-op,278000,3,2,-80.376558,,11002 NW 83rd St Apt 222,25.848399," 1,577",1
33168,Multi-family home,235000,3,3,-80.214066,,11005 NW 10th Ave,25.875696," 1,730",
33165,Single family home,350000,4,3,-80.372377,"4,268",11005 SW 25th St,25.746059," 2,232",
33132,Condo/townhome/row home/co-op,1269000,3,3,-80.189903,,1100 Biscayne Blvd Unit 2601,25.785231," 2,106",1
33132,Condo/townhome/row home/co-op,698000,2,2,-80.189903,,1100 Biscayne Blvd Unit 3004,25.785231," 1,477",1
33132,Single family,5600,3,2,-80.189903,,1100 Biscayne Blvd Unit 3101,25.785231," 2,106",1
33132,Condo/townhome/row home/co-op,1490000,3,2,-80.189903,,1100 Biscayne Blvd Unit 3101,25.785231," 2,106",1
33132,Condo/townhome/row home/co-op,799999,2,2,-80.189903,,1100 E Biscayne Blvd Unit 4704,25.785231," 1,477",
33132,Condo/townhome/row home/co-op,1375000,1,2,-80.189903,,1100 Biscayne Blvd Unit 6305,25.785231," 1,675",
33130,Condo/townhome/row home/co-op,565000,2,2,-80.19366,,1100 S Miami Ave Apt 3401,25.763215," 1,167",
33130,Condo/townhome/row home/co-op,399900,1,1,-80.19366,,1100 S Miami Ave Apt 2709,25.763215, 858,
33130,Condo/townhome/row home/co-op,440000,2,2,-80.19366,,1100 S Miami Ave Apt 4107,25.763215, 931,
33130,Condo/townhome/row home/co-op,280000,0,1,-80.19366,,1100 S Miami Ave Apt 1805,25.763215, 540,
33130,Condo,1800,0,1,-80.19366,,1100 S Miami Ave Apt 1805,25.763215, 540,
33130,Condo/townhome/row home/co-op,379000,1,1,-80.19366,,1100 S Miami Ave Apt 2008,25.763215, 808,
33130,Condo/townhome/row home/co-op,240000,0,1,-80.19366,,1100 S Miami Ave Apt 2706,25.763215, 540,
33130,Condo/townhome/row home/co-op,512000,2,2,-80.19366,,1100 S Miami Ave Apt 3004,25.763215, 931,
33130,Condo/townhome/row home/co-op,380000,1,1,-80.19366,,1100 S Miami Ave Apt 3008,25.763215, 808,
33130,Condo/townhome/row home/co-op,599900,2,2,-80.19366,,1100 S Miami Ave Apt 3411,25.763215," 1,270",
33130,Condo/townhome/row home/co-op,257900,0,1,-80.19366,,1100 S Miami Ave Apt 3706,25.763215, 540,
33130,Single family,1725,0,1,-80.19366,,1100 S Miami Ave Apt 3706,25.763215, 540,
33130,Condo/townhome/row home/co-op,385000,1,1,-80.19366,,1100 S Miami Ave Apt 609,25.763215,,
33139,Condo/townhome/row home/co-op,899000,2,2,-80.142779,,1100 West Ave Unit 1016,25.781944," 1,088",
33139,Condo/townhome/row home/co-op,590000,1,1,-80.142779,,1100 West Ave Unit 1214,25.781944, 694,
33139,Condo/townhome/row home/co-op,390000,1,1,-80.142779,,1100 West Ave Unit 1427,25.781944, 610,
33139,Condo/townhome/row home/co-op,465000,1,1,-80.142779,,1100 West Ave Unit 1602,25.781944, 809,
33139,Condo/townhome/row home/co-op,339000,0,1,-80.142779,,1100 West Ave Unit 307,25.781944, 582,
33139,Condo/townhome/row home/co-op,329000,1,1,-80.142779,,1100 West Ave Unit 321,25.781944, 676,
33139,Condo/townhome/row home/co-op,310000,0,1,-80.142779,,1100 West Ave Unit 919,25.781944, 502,
33178,Single family,4100,4,2,-80.375589,,11010 NW 47th Ter,25.816054," 2,498",
33179,Condo/townhome/row home/co-op,110000,2,2,-80.177757,,1101 NE 191st St Unit H403,25.951383," 1,156",
33166,Single family home,450000,3,2,-80.302204,"9,900",1101 Starling Ave,25.837344," 1,942",
33178,Single family home,650000,4,3,-80.376317,"7,764",11021 NW 58th Ter,25.827023," 2,401",
33161,Single family home,379000,2,1,-80.175762,0.26,1102 NE 116th St,25.882143," 1,133",
33174,Multi-family home,395000,5,3,-80.375314,,11031 SW 7th St,25.762731," 2,349",
33186,Condo/townhome/row home/co-op,279000,3,3,-80.409267,,11035 SW 132nd Ct Unit 13-3,25.664233," 1,340",
33157,Condo/townhome/row home/co-op,89900,2,2,-80.368728,,11040 SW 196th St Apt 412,25.583084, 809,
33186,Single family home,399983,4,3,-80.426323,"4,257",11041 SW 143rd Ct,25.664131," 2,217",
33196,Single family home,360000,3,2,-80.449867,"6,003",11046 SW 156th Pl,25.665042," 1,635",
33186,Single family home,390000,4,2,-80.431286,"9,426",11050 SW 146th Ct,25.663892," 2,271",
33156,Single family home,1999000,4,3,-80.268243,0.46,11050 Tanya St,25.673559," 4,711",1
33134,Single family home,640000,3,2,-80.271127,"5,650",1105 Cortez St,25.760979," 1,434",
33157,Condo/townhome/row home/co-op,94000,2,2,-80.368728,,11060 SW 196th St Apt 107,25.583084, 809,
33157,Condo/townhome/row home/co-op,90500,2,2,-80.368728,,11060 SW 196th St Apt 510,25.583084, 809,
33172,Condo/townhome/row home/co-op,170000,2,1,-80.340332,,110 Fontainebleau Blvd Apt 310,25.770419, 900,1
33138,Single family home,459000,3,2,-80.194669,"6,500",110 NE 87th St,25.854637," 1,378",
33139,Single family,9000,4,2,-80.154947,,110 Venetian Way,25.790799," 3,316",1
33139,Single family home,2295000,4,2,-80.154947,"7,500",110 Venetian Way,25.790799," 3,316",1
33139,Condo/townhome/row home/co-op,459000,1,1,-80.135515,,110 Washington Ave Apt 1312,25.770606, 686,
33139,Condo/townhome/row home/co-op,399900,1,1,-80.135515,,110 Washington Ave Apt 1806,25.770606, 686,
33178,Condo/townhome/row home/co-op,220000,2,2,-80.376558,,11102 NW 83rd St Apt 205,25.848399," 1,240",1
33178,Condo/townhome/row home/co-op,269900,3,2,-80.376558,,11102 NW 83rd St Apt 229,25.848399," 1,385",1
33127,Single family home,259000,3,2,-80.214674,"6,864",1110 NW 55th Ter,25.826026," 1,445",
33181,,0,1,2,-80.164525,,11111 Biscayne Blvd # 1000,25.879519,861,
33181,Condo/townhome/row home/co-op,250000,2,2,-80.166473,,11111 Biscayne Blvd Unit 1028,25.879091," 1,551",1
33181,Condo/townhome/row home/co-op,250000,2,2,-80.166473,,11111 Biscayne Blvd Unit 1815,25.879091," 1,408",
33181,Single family,2950,3,3,-80.166473,,11111 Biscayne Blvd Unit 327,25.879091," 1,880",
33181,Condo/townhome/row home/co-op,159000,1,1,-80.150581,,11111 Biscayne Blvd Unit 400,25.896948, 861,1
33181,Condo/townhome/row home/co-op,249000,2,2,-80.166473,,11111 Biscayne Blvd Unit 815,25.879091," 1,680",
33181,Condo/townhome/row home/co-op,220000,2,2,-80.165987,,11111 Biscayne Blvd Unit 9A,25.87887," 1,353",
33181,Condo/townhome/row home/co-op,195000,2,2,-80.165987,,11111 Biscayne Blvd Unit 3B,25.87887," 1,551",1
33181,Condo/townhome/row home/co-op,245000,2,2,-80.165987,,11111 Biscayne Blvd Unit 7B,25.87887," 1,551",1
33181,Condo/townhome/row home/co-op,224990,2,2,-80.165987,,11111 Biscayne Blvd Unit 5D,25.87887," 1,353",
33181,Condo/townhome/row home/co-op,350000,2,2,-80.165987,,11111 Biscayne Blvd Unit 7D,25.87887," 1,353",
33181,Condo/townhome/row home/co-op,225000,2,2,-80.162635,,11111 Biscayne Blvd Unit 18F,25.879783," 1,383",
33181,Condo/townhome/row home/co-op,165000,1,1,-80.162635,,11111 Biscayne Blvd Unit 11H,25.879783, 861,
33181,Condo/townhome/row home/co-op,700000,4,3,-80.16457,,11113 Biscayne Blvd Unit 2055,25.878579," 3,622",1
33149,Condo/townhome/row home/co-op,719000,2,2,-80.15703,,1111 Crandon Blvd Apt A305,25.683607," 1,409",
33149,Condo/townhome/row home/co-op,1225000,2,2,-80.15703,,1111 Crandon Blvd Apt C1007,25.683607," 1,782",
33131,Condo/townhome/row home/co-op,260000,1,1,-80.194561,,1111 SW 1 Ave Unit 1621N,25.763214,,
33130,Condo/townhome/row home/co-op,360000,2,2,-80.194561,,1111 SW 1st Ave Unit 1623N,25.763214," 1,013",
33130,Condo/townhome/row home/co-op,500000,2,2,-80.194561,,1111 SW 1st Ave Unit 2325N,25.763214," 1,099",
33130,Condo/townhome/row home/co-op,499900,2,2,-80.194561,,1111 SW 1st Ave Unit 3725N,25.763214," 1,174",
33186,Condo/townhome/row home/co-op,227900,2,1,-80.409267,,11124 SW 132nd Ct Unit 8-2,25.664233," 1,230",1
33196,Condo/townhome/row home/co-op,159000,3,2,-80.444485,,11125 SW 154,25.66362,,
33174,Multi-family home,380000,4,3,-80.376535,,11150 SW 4th St,25.764471," 1,877",
33178,Single family home,985000,5,4,-80.37861,,11151 NW 71st St,25.836576," 3,539",1
33178,Single family home,639900,5,4,-80.378122,"5,414",11165 NW 78th Ln,25.845206," 3,636",1
33178,Single family home,1500000,5,4,-80.378894,,11167 NW 72nd Ter,25.838529," 3,004",
33178,Single family home,450000,4,3,-80.378111,"5,487",11169 NW 80th Ln,25.846844," 2,144",
33178,Single family home,659900,5,4,-80.378233,"5,447",11171 NW 77th Ter,25.843734," 3,629",1
33134,Single family home,2650000,6,5,-80.277939,0.34,1117 Alhambra Cir,25.754407," 4,673",1
33134,Single family home,2899000,6,6,-80.277874,0.29,1117 Asturia Ave,25.750846," 4,995",1
33174,Condo/townhome/row home/co-op,174900,2,1,-80.375941,,11195 SW 1st St Apt 122,25.76768, 840,
