longi,lati,description,zip,address
-80.296633,25.770374,,33144,6200 W Flagler St Apt 407
-80.391164,25.761775,,33184,12011 SW 7th St
-80.132162,25.787878,,33139,1512 Washington Ave Apt 304
-80.391164,25.761775,,33184,12011 SW 7th St
-80.35854,25.773196,,33172,10132 NW 7th St Unit 105
-80.354697,25.817085,,33178,4606 NW 97th Pl Unit 257
-80.233163,25.758268,,33145,2345 SW 16th St Unit B
-80.354697,25.817085,,33178,4606 NW 97th Pl Unit 257
-80.191958,25.759037,,33131,1425 Brickell Ave Apt 56B
-80.35854,25.773196,,33172,10132 NW 7th St Unit 105
-80.191958,25.759037,,33131,1425 Brickell Ave Apt 56B
-80.128319,25.929284,,33160,
-80.127191,25.798778,,33139,2301 Collins Ave Apt 634
-80.128319,25.929284,,33160,
-80.168639,25.890805,,33161,
-80.127191,25.798778,,33139,2301 Collins Ave Apt 634
-80.20214,25.773347,,33130,10 SW South River Dr Apt 1112
-80.194154,25.770553,,33130,350 S South Miami Ave Unit 1712
-80.132162,25.787878,,33139,1512 Washington Ave Apt 304
-80.20214,25.773347,,33130,10 SW South River Dr Apt 1112
-80.194154,25.770553,,33130,350 S South Miami Ave Unit 1712
-80.144463,25.851815,,33141,2150 Bay Dr Apt 5
-80.397378,25.653713,,33186,12323 SW 125th Ct
-80.42451,25.738928,,33175,14211 SW 31st St
-80.397378,25.653713,,33186,12323 SW 125th Ct
-80.229808,25.793999,,33125,2145 NW 19th Ter Apt 202
-80.46221,25.716097,,33185,16591 SW 52nd Ln
-80.229808,25.793999,,33125,2145 NW 19th Ter Apt 202
-80.42451,25.738928,,33175,14211 SW 31st St
-80.165987,25.87887,,33181,11111 Biscayne Blvd Unit 9A
-80.355667,25.842542,,33178,9753 NW 75th Ter
-80.137399,25.852921,,33141,7115 Trouville Esplanade
-80.165987,25.87887,,33181,11111 Biscayne Blvd Unit 9A
-80.203553,25.947953,,33169,101 NW 189th St
-80.42451,25.738928,,33175,14211 SW 31st St
-80.203553,25.947953,,33169,101 NW 189th St
-80.15689,25.781349,,33139,35 S Hibiscus Dr
-80.363838,25.689741,,33173,8401 SW 107th Ave Apt 111E
-80.15689,25.781349,,33139,35 S Hibiscus Dr
-80.257765,25.708909,,33133,4430 Ingraham Hwy
-80.156079,25.968014,,33180,20800 NE 23rd Ave
-80.257765,25.708909,,33133,4430 Ingraham Hwy
-80.363838,25.689741,,33173,8401 SW 107th Ave Apt 111E
-80.20208,25.851339,,33150,456 NW 85th Street Rd
-80.46221,25.716097,,33185,16591 SW 52nd Ln
-80.278508,25.753296,,33134,1133 N Greenway Dr
-80.20208,25.851339,,33150,456 NW 85th Street Rd
-80.278508,25.753296,,33134,1133 N Greenway Dr
-80.137399,25.852921,,33141,7115 Trouville Esplanade
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.129366,25.957832,,33180,
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.129366,25.957832,,33180,
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.174622,25.865638,,33138,1178 NE 98th St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.314751,25.654372,,33156,7420 SW 125th St
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 2811
-80.300481,25.750287,,33155,6451 SW 22nd St
-80.188212,25.774816,,33132,50 Biscayne Blvd Apt 2811
-80.435345,25.688965,,33193,14902 SW 82nd Ln Unit 13-210
-80.137399,25.852921,,33141,7115 Trouville Esplanade
-80.435345,25.688965,,33193,14902 SW 82nd Ln Unit 13-210
-80.300481,25.750287,,33155,6451 SW 22nd St
-80.229918,25.860528,,33147,1905 NW 94th St
-80.380243,25.707362,,33173,6401 SW 116th Ct Apt F
-80.142779,25.781944,,33139,1100 West Ave Unit 1426
-80.380243,25.707362,,33173,6401 SW 116th Ct Apt F
-80.300481,25.750287,,33155,6451 SW 22nd St
-80.380243,25.707362,,33173,6401 SW 116th Ct Apt F
-80.34296,25.683342,,33176,9301 SW 92nd Ave Unit 203C
-80.34296,25.683342,,33176,9301 SW 92nd Ave Unit 203C
-80.34296,25.683342,,33176,9301 SW 92nd Ave Unit 203C
-80.414951,25.719352,,33175,4816 SW 136th Pl
-80.34296,25.683342,,33176,9301 SW 92nd Ave Unit 203C
-80.414951,25.719352,,33175,4816 SW 136th Pl
-80.127203,25.923678,,33160,400 Kings Point Dr Apt 1129
-80.195196,25.769551,,33130,92 SW 3rd St Apt 902
-80.168351,25.873765,,33138,
-80.195196,25.769551,,33130,92 SW 3rd St Apt 902
-80.195196,25.769551,,33130,92 SW 3rd St Apt 902
-80.127203,25.923678,,33160,400 Kings Point Dr Apt 1129
-80.168351,25.873765,,33138,
-80.129366,25.957832,,33180,19801 E Country Club Dr Unit 4504
-80.194936,25.767192,,33130,88 SW 7th St Apt 2407
-80.129366,25.957832,,33180,19801 E Country Club Dr Unit 4504
-80.365854,25.773712,,33172,545 W Park Dr Apt 15
-80.1309,25.826846,,33140,5025 Delaware Ave
-80.365854,25.773712,,33172,545 W Park Dr Apt 15
-80.194936,25.767192,,33130,88 SW 7th St Apt 2407
-80.146595,25.848892,,33141,1881 79th Street Cswy Apt 907
-80.35556,25.85295,,33178,
-80.420336,25.673578,,33186,13880 SW 100th Ln
-80.194936,25.767192,,33130,88 SW 7th St Apt 2407
-80.420336,25.673578,,33186,13880 SW 100th Ln
-80.195196,25.769551,,33130,92 SW 3rd St Apt 902
-80.189541,25.770523,,33131,200 Biscayne Boulevard Way Apt 3104
-80.127191,25.798778,,33139,2301 Collins Ave Apt 337
-80.347416,25.673441,,33176,9400 SW 103rd St
-80.189541,25.770523,,33131,200 Biscayne Boulevard Way Apt 3104
-80.347416,25.673441,,33176,9400 SW 103rd St
-80.127191,25.798778,,33139,2301 Collins Ave Apt 337
-80.332543,25.576773,,33189,8732 SW 204th Ln
-80.156079,25.968014,,33180,20800 NE 23rd Ave
-80.217897,25.945818,,33169,
-80.332543,25.576773,,33189,8732 SW 204th Ln
-80.217897,25.945818,,33169,
-80.214821,25.873639,,33168,1035 NW 108th St
-80.186333,25.952603,,33179,719 NE 193rd St
-80.214821,25.873639,,33168,1035 NW 108th St
-80.122935,25.958306,,33160,154 S Is
-80.195196,25.769551,,33130,92 SW 3rd St Apt 902
-80.186333,25.952603,,33179,719 NE 193rd St
-80.189107,25.762161,,33131,1155 Brickell Bay Dr Apt 1210
-80.145711,25.847659,,33141,7601 E Treasure Dr Apt 1817
-80.214922,25.884669,,33168,12000 NW 10th Ave
-80.145711,25.847659,,33141,7601 E Treasure Dr Apt 1817
-80.189107,25.762161,,33131,1155 Brickell Bay Dr Apt 1210
-80.214922,25.884669,,33168,12000 NW 10th Ave
-80.125045,25.923538,,33160,220 Kings Point Dr Apt 407
-80.377878,25.63489,,33176,14380 Monroe St
-80.195095,25.764913,,33130,999 SW 1st Ave Apt 1601
-80.130609,25.962087,,33180,20066 NE 36th Pl
-80.377878,25.63489,,33176,14380 Monroe St
-80.130609,25.962087,,33180,20066 NE 36th Pl
-80.195095,25.764913,,33130,999 SW 1st Ave Apt 1601
-80.32422,25.613661,,33157,16844 SW 81st Ct
-80.187236,25.803428,,33137,460 NE 28th St Apt 1508
-80.32422,25.613661,,33157,16844 SW 81st Ct
-80.176098,25.958085,,33179,19803 NE 12th Pl
-80.187236,25.803428,,33137,460 NE 28th St Apt 1508
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.27038,25.705856,,33146,6905 Talavera St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.18965,25.775739,,33132,133 NE 2nd Ave Apt 1107
-80.190084,25.783413,,33132,900 Biscayne Blvd Apt 2102
-80.190084,25.783413,,33132,900 Biscayne Blvd Apt 2102
-80.174622,25.865638,,33138,1178 NE 98th St
-80.127191,25.798778,,33139,2301 Collins Ave Apt 837
-80.127191,25.798778,,33139,2301 Collins Ave Apt 837
-80.127191,25.798778,,33139,2301 Collins Ave Apt 837
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.127191,25.798778,,33139,2301 Collins Ave Apt 837
-80.124872,25.963795,,33180,20191 E Country Club Dr Ph 6
-80.306241,25.730105,,33155,4305 SW 69th Ave
-80.131287,25.77441,,33139,465 Ocean Dr Apt 819
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 1120
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 1120
-80.255241,25.751073,,33134,55 Merrick Way Apt 513
-80.131287,25.77441,,33139,465 Ocean Dr Apt 819
-80.255241,25.751073,,33134,55 Merrick Way Apt 513
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 1120
-80.125409,25.966697,,33180,20505 E Country Club Dr Apt 233
-80.329045,25.819422,,33166,8005 Lake Dr Apt 201
-80.125409,25.966697,,33180,20505 E Country Club Dr Apt 233
-80.193417,25.807089,,33137,3250 NE 1st Ave Apt 1120
-80.189014,25.764765,,33131,999 Brickell Bay Dr Ste 1810
-80.12149,25.838293,,33140,5700 Collins Ave Apt 6B
-80.247321,25.743753,,33133,3270 SW 25th Ter
-80.12149,25.838293,,33140,5700 Collins Ave Apt 6B
-80.306241,25.730105,,33155,4305 SW 69th Ave
-80.247321,25.743753,,33133,3270 SW 25th Ter
-80.360389,25.777991,,33172,10105 NW 9th St Cir Unit 9-103
-80.30623,25.743417,,33155,6850 SW 28th Ter
-80.255241,25.751073,,33134,55 Merrick Way Apt 513
-80.255241,25.751073,,33134,55 Merrick Way Apt 513
-80.217917,25.760091,,33145,1375 SW 14th St
-80.30623,25.743417,,33155,6850 SW 28th Ter
-80.217917,25.760091,,33145,1375 SW 14th St
-80.347542,25.736171,,33165,9392 SW 36th St
-80.442318,25.759168,,33194,15266 SW 8th Way
-80.132017,25.768137,,33139,50 S Pointe Dr Apt 2105
-80.140413,25.772711,,33139,400 Alton Rd Apt 3103
-80.132017,25.768137,,33139,50 S Pointe Dr Apt 2105
-80.442318,25.759168,,33194,15266 SW 8th Way
-80.332871,25.558762,,33190,22551 SW 88th Pl Unit 304-1
-80.153074,25.934382,,33160,2374 NE 172nd St
-80.332871,25.558762,,33190,22551 SW 88th Pl Unit 304-1
-80.153074,25.934382,,33160,2374 NE 172nd St
-80.153074,25.934382,,33160,2374 NE 172nd St
-80.139571,25.94336,,33160,
-80.139571,25.94336,,33160,18151 NE 31st Ct Apt 804
-80.139571,25.94336,,33160,
-80.121494,25.928567,,33160,16445 Collins Ave Apt 1522
-80.139571,25.94336,,33160,
-80.121494,25.928567,,33160,16445 Collins Ave Apt 1522
-80.135727,25.944362,,33160,7000 Island Blvd Apt 902
-80.187236,25.803428,,33137,460 NE 28th St Apt 2308
-80.317961,25.610311,,33157,17240 SW 77th Ct
-80.187236,25.803428,,33137,460 NE 28th St Apt 2308
-80.135727,25.944362,,33160,7000 Island Blvd Apt 902
-80.317961,25.610311,,33157,17240 SW 77th Ct
-80.133689,25.769915,,33139,101 Collins Ave Apt 25
-80.159649,25.852509,,33141,7933 West Dr Apt 922
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 3802
-80.159649,25.852509,,33141,7933 West Dr Apt 922
-80.174622,25.865638,,33138,1178 NE 98th St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 3802
-80.126779,25.799755,,33139,102 24th St Apt 1231
-80.18965,25.775739,,33132,133 NE 2nd Ave Apt 1107
-80.126779,25.799755,,33139,102 24th St Apt 1231
-80.1316,25.889929,,33154,1101 99th St Apt 6
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 3802
-80.1316,25.889929,,33154,1101 99th St Apt 6
-80.150958,25.933722,,33160,17111 Biscayne Blvd Unit 1203S
-80.374864,25.667879,,33176,10815 SW 112th Ave Unit 6
-80.150958,25.933722,,33160,17111 Biscayne Blvd Unit 1203S
-80.133689,25.769915,,33139,101 Collins Ave Apt 25
-80.150958,25.933722,,33160,17111 Biscayne Blvd Unit 1203
-80.374864,25.667879,,33176,10815 SW 112th Ave Unit 6
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.27038,25.705856,,33146,6905 Talavera St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.141978,25.945416,,33160,2801 NE 183rd St Unit 706W
-80.200246,25.751354,,33129,2333 NE Brickell Ave Unit 815
-80.299661,25.656863,,33156,6495 SW 123rd Ter
-80.141978,25.945416,,33160,2801 NE 183rd St Unit 706W
-80.299661,25.656863,,33156,6495 SW 123rd Ter
-80.200246,25.751354,,33129,2333 NE Brickell Ave Unit 815
-80.11977,25.851917,,33141,6767 Collins Ave Apt 2009
-80.125409,25.966697,,33180,20515 E Country Club Dr Ph 47
-80.120555,25.940085,,33160,17749 Collins Ave Apt 3401
-80.120555,25.940085,,33160,17749 Collins Ave Apt 3401
-80.11977,25.851917,,33141,6767 Collins Ave Apt 2009
-80.316109,25.671288,,33156,7460 SW 106th St
-80.189903,25.785231,,33132,1100 Biscayne Blvd Unit 2601
-80.206314,25.937964,,33169,291 NW 177th St Unit C122
-80.189903,25.785231,,33132,1100 Biscayne Blvd Unit 2601
-80.185968,25.842418,,33138,527 NE 73rd St
-80.206314,25.937964,,33169,291 NW 177th St Unit C122
-80.402101,25.575715,,33177,20776 SW 129th Ct
-80.214629,25.747606,,33133,60 Shore Dr
-80.294178,25.678065,,33156,10000 W Suburban Dr
-80.214629,25.747606,,33133,60 Shore Dr
-80.402101,25.575715,,33177,20776 SW 129th Ct
-80.294178,25.678065,,33156,10000 W Suburban Dr
-80.125409,25.966697,,33180,20515 E Country Club Dr Ph 47
-80.342296,25.56327,,33190,9339 SW 220th St
-80.421389,25.730412,,33175,14021 SW 40th Ter
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 3801
-80.342296,25.56327,,33190,9339 SW 220th St
-80.134991,25.767729,,33139,300 S Pointe Dr Apt 3801
-80.421389,25.730412,,33175,14021 SW 40th Ter
-80.135688,25.951695,,33180,
-80.135688,25.951695,,33180,3340 NE 190th St Apt 901
-80.135688,25.951695,,33180,
-80.142779,25.781944,,33139,1100 West Ave Unit 1104
-80.135688,25.951695,,33180,
-80.142779,25.781944,,33139,1100 West Ave Unit 1104
-80.293565,25.683575,,33156,9401 SW 61st Ct
-80.126076,25.957607,,33180,19667 Turnberry Way Apt 5F
-80.185697,25.790185,,33132,555 NE 15th St Apt 409
-80.293565,25.683575,,33156,9401 SW 61st Ct
-80.185697,25.790185,,33132,555 NE 15th St Apt 409
-80.126076,25.957607,,33180,19667 Turnberry Way Apt 5F
-80.483763,25.578459,,33187,20075 SW 180th Ave
-80.191839,25.758903,,33131,
-80.40732,25.749346,,33175,1916 SW 131st Ct
-80.185697,25.790185,,33132,555 NE 15th St Apt 25F
-80.483763,25.578459,,33187,20075 SW 180th Ave
-80.185697,25.790185,,33132,555 NE 15th St Apt 25F
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.186347,25.799458,,33137,601 NE 23rd St Apt 601
-80.186347,25.799458,,33137,601 NE 23rd St Apt 601
-80.186347,25.799458,,33137,601 NE 23rd St Apt 601
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.174622,25.865638,,33138,1178 NE 98th St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.27038,25.705856,,33146,6905 Talavera St
-80.153617,25.891771,,33181,2135 Alamanda Dr
,,,33185,15801 SW 34 St
-80.123947,25.929419,,33160,200 Sunny Isles Blvd Unit 2-1603
,,,33185,15801 SW 34 St
-80.329045,25.819422,,33166,8005 Lake Dr Apt 201
-80.123947,25.929419,,33160,200 Sunny Isles Blvd Unit 2-1603
-80.20122,25.771653,,33130,400 SW 2nd St Apt 101
-80.354463,25.68165,,33176,9833 SW 94th Ter
-80.371907,25.813767,,33178,4360 NW 107th Ave Apt 107
-80.186347,25.799458,,33137,601 NE 23rd St Apt 601
-80.354463,25.68165,,33176,9833 SW 94th Ter
-80.20122,25.771653,,33130,400 SW 2nd St Apt 101
-80.371907,25.813767,,33178,4360 NW 107th Ave Apt 107
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.14531,25.94251,,33160,
-80.17498,25.690754,,33149,3 Harbor Pt
-80.122655,25.851561,,33141,6770 Indian Creek Dr Apt 11T
-80.175506,25.920097,,33162,1201 NE 157th St
-80.14531,25.94251,,33160,
-80.175506,25.920097,,33162,1201 NE 157th St
-80.17498,25.690754,,33149,3 Harbor Pt
-80.310873,25.682259,,33156,9445 SW 72nd Ct
-80.185968,25.842418,,33138,527 NE 73rd St
-80.310873,25.682259,,33156,9445 SW 72nd Ct
-80.311755,25.68172,,33156,9505 SW 72nd Ct
-80.17498,25.690754,,33149,3 Harbor Pt
-80.311755,25.68172,,33156,9505 SW 72nd Ct
-80.306695,25.757694,,33144,6860 SW 13th Ter
-80.371204,25.733494,,33165,3901 SW 109th Ave Unit 7A
-80.306695,25.757694,,33144,6860 SW 13th Ter
-80.371204,25.733494,,33165,3901 SW 109th Ave Unit 7A
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.371204,25.733494,,33165,3901 SW 109th Ave Unit 7A
-80.191979,25.76958,,33131,31 SE 5th St Apt 2003
-80.214796,25.95722,,33169,
-80.131612,25.772871,,33139,345 Ocean Dr Apt 311
-80.214796,25.95722,,33169,
-80.191979,25.76958,,33131,31 SE 5th St Apt 2003
-80.131612,25.772871,,33139,345 Ocean Dr Apt 311
-80.174622,25.865638,,33138,1178 NE 98th St
-80.260492,25.712458,,33133,4150 Hardie Ave
-80.314593,25.686581,,33156,9066 SW 73rd Ct Apt 507
-80.140732,25.965119,,33180,20381 NE 30th Ave Unit 308-7
-80.27038,25.705856,,33146,6905 Talavera St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.290989,25.637681,,33158,13621 Deering Bay Dr Apt 203
-80.454078,25.704722,,33193,16125 SW 65th Ln
-80.236186,25.734371,,33133,2566 Trapp Ave
-80.122138,25.869248,,33141,8415 Harding Ave Apt 16
-80.12595,25.965577,,33180,20281 E Country Club Dr Apt 2101
-80.122138,25.869248,,33141,8415 Harding Ave Apt 16
-80.236186,25.734371,,33133,2566 Trapp Ave
-80.12595,25.965577,,33180,20281 E Country Club Dr Apt 2101
-80.269078,25.746565,,33134,2600 Cardena St Ph 1
-80.188493,25.77638,,33132,253 NE 2nd St Apt 1406
-80.269078,25.746565,,33134,2600 Cardena St Ph 1
-80.195361,25.81795,,33127,4605 N Miami Ave
-80.188493,25.77638,,33132,253 NE 2nd St Apt 1406
-80.192643,25.923744,,33162,372 NE 162nd St
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.192643,25.923744,,33162,372 NE 162nd St
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.123074,25.959205,,33160,170 S Is
-80.14341,25.798855,,33140,
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 1005
-80.189014,25.764765,,33131,999 Brickell Bay Dr Ste 1810
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 1005
-80.388424,25.589583,,33177,19060 SW 121st Ave
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 1005
-80.189222,25.815603,,33137,4250 Biscayne Blvd Apt 1005
-80.13363,25.772379,,33139,300 Collins Ave Unit 4B
-80.144184,25.949252,,33180,2775 NE 187th St Apt 217
-80.371888,25.823424,,33178,5440 NW 107th Ave Apt 214
-80.371888,25.823424,,33178,5440 NW 107th Ave Apt 214
-80.144184,25.949252,,33180,2775 NE 187th St Apt 217
-80.13363,25.772379,,33139,300 Collins Ave Unit 4B
-80.144184,25.949252,,33180,2775 NE 187th St Apt 217
-80.144184,25.949252,,33180,2775 NE 187th St Apt 217
-80.123963,25.877738,,33154,408 Surfside Blvd
-80.126688,25.955352,,33180,
-80.123963,25.877738,,33154,408 Surfside Blvd
-80.14341,25.798855,,33140,
-80.14341,25.798855,,33140,1510 W 23rd St
-80.14341,25.798855,,33140,
-80.126688,25.955352,,33180,
-80.393242,25.730122,,33175,12265 SW 42nd St
-80.388424,25.589583,,33177,19060 SW 121st Ave
-80.393242,25.730122,,33175,12265 SW 42nd St
-80.12542,25.806626,,33140,3025 Indian Creek Dr Apt 311
-80.126688,25.955352,,33180,
-80.12542,25.806626,,33140,3025 Indian Creek Dr Apt 311
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 3508
-80.190586,25.761799,,33131,1200 Brickell Bay Dr Ph 4124
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 3508
-80.268411,25.755685,,33134,633 Madeira Ave
-80.129792,25.954106,,33180,3500 E Mystic Pointe Dr Unit 3508
-80.129792,25.954106,,33180,3500 Mystic Pointe Dr Apt 3508
-80.190586,25.761799,,33131,1200 Brickell Bay Dr Ph 4124
-80.123074,25.959205,,33160,170 S Is
-80.292269,25.678575,,33156,9940 SW 60th Ct
-80.130142,25.970136,,33180,3558 Magellan Cir Apt 132
-80.429107,25.745106,,33175,14432 SW 23rd Ter
-80.519379,25.645411,,33196,20011 SW 128th St
-80.190586,25.761799,,33131,1200 Brickell Bay Dr Ph 4124
-80.519379,25.645411,,33196,20011 SW 128th St
-80.185697,25.790185,,33132,555 NE 15th St Apt 16F
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.185697,25.790185,,33132,555 NE 15th St Apt 16F
-80.361052,25.602833,,33157,17902 SW 104th Ave
-80.127256,25.797734,,33139,2201 Collins Ave Unit 815
-80.361052,25.602833,,33157,17902 SW 104th Ave
-80.120319,25.94406,,33160,18101 Collins Ave Ph 5109
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.120319,25.94406,,33160,18101 Collins Ave Ph 5109
-80.120319,25.94406,,33160,18101 Collins Ave Ph 5109
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.120319,25.94406,,33160,18101 Collins Ave Ph 5109
-80.4511,25.6398,,33196,15909 SW 136th Way
-80.413458,25.763126,,33184,421 SW 135th Ave
-80.13373,25.889943,,33154,9940 W Bay Harbor Dr Unit 7B-N
-80.124872,25.963795,,33180,20191 E Country Club Dr Ph 6
-80.13373,25.889943,,33154,9940 W Bay Harbor Dr Unit 7B-N
-80.13373,25.889943,,33154,9940 W Bay Harbor Rd Unit 7B-N
-80.142919,25.783256,,33139,1228 West Ave Apt 513
-80.124872,25.963795,,33180,20191 E Country Club Dr Ph 6
-80.142919,25.783256,,33139,1228 West Ave Apt 513
-80.13373,25.889943,,33154,9940 W Bay Harbor Dr Unit 7B-N
-80.161362,25.686913,,33149,749 Crandon Blvd Apt 311
-80.195361,25.81795,,33127,4605 N Miami Ave
-80.161362,25.686913,,33149,749 Crandon Blvd Apt 311
-80.319261,25.603202,,33157,7880 SW 180th St
-80.13373,25.889943,,33154,9940 W Bay Harbor Dr Unit 7B-N
-80.319261,25.603202,,33157,7880 SW 180th St
-80.168533,25.917174,,33162,1560 NE 154th St
-80.127191,25.798778,,33139,2301 Collins Ave Apt 1023
-80.127191,25.798778,,33139,2301 Collins Ave Apt 1023
-80.314751,25.654372,,33156,7420 SW 125th St
-80.186445,25.768564,,33131,801 Brickell Key Blvd Apt 2408
-80.168533,25.917174,,33162,1560 NE 154th St
-80.153617,25.891771,,33181,2135 Alamanda Dr
-80.127191,25.798778,,33139,2301 Collins Ave Apt 1023
-80.185011,25.956083,,33179,661 NE 195th St Apt 311
-80.397172,25.750438,,33175,1912 SW 124th Pl
-80.185011,25.956083,,33179,661 NE 195th St Apt 311
-80.127191,25.798778,,33139,2301 Collins Ave Apt 1023
-80.397172,25.750438,,33175,1912 SW 124th Pl
-80.138677,25.939019,,33160,1000 E Island Blvd Apt 403
-80.356838,25.854261,,33178,8870 NW 98th Ave
-80.11971,25.85254,,33141,6799 Collins Ave Apt 411
-80.138677,25.939019,,33160,1000 E Island Blvd Apt 403
-80.11971,25.85254,,33141,6799 Collins Ave Apt 411
-80.356838,25.854261,,33178,8870 NW 98th Ave
-80.133097,25.812658,,33140,4011 N Meridian Ave Apt 29
-80.194155,25.770553,,33130,350 S Miami Ave Apt 3106
-80.316109,25.671288,,33156,7460 SW 106th St
-80.133097,25.812658,,33140,4011 N Meridian Ave Apt 29
-80.277874,25.750846,,33134,1117 Asturia Ave
-80.121109,25.842923,,33140,6000 Collins Ave Apt 546
-80.195196,25.769551,,33130,92 SW 3rd St Apt 304
-80.121109,25.842923,,33140,6000 Collins Ave Apt 546
-80.31993,25.624546,,33157,15725 SW 78th Pl
-80.313952,25.589218,,33157,7516 SW 191st St
-80.31993,25.624546,,33157,15725 SW 78th Pl
-80.195196,25.769551,,33130,92 SW 3rd St Apt 304
-80.139546,25.943369,,33160,18151 NE 31st Ct Unit 205
-80.11971,25.85254,,33141,6799 Collins Ave Apt 411
-80.11971,25.85254,,33141,6799 Collins Ave Apt 411
-80.310426,25.641922,,33158,13895 SW 72nd Ct
-80.195196,25.769551,,33130,92 SW 3rd St Apt 304
-80.139546,25.943369,,33160,18151 NE 31st Ct Unit 205
-80.310426,25.641922,,33158,13895 SW 72nd Ct
-80.194155,25.770553,,33130,350 S Miami Ave Apt 3106
-80.126271,25.972977,,33180,21205 Yacht Club Dr Unit 2104
-80.157898,25.882329,,33181,1995 NE 117th Rd
-80.126271,25.972977,,33180,21205 Yacht Club Dr Unit 2104
-80.168351,25.873765,,33138,1000 Quayside Ter Apt 1505
-80.126271,25.972977,,33180,21205 Yacht Club Dr Unit 2104
-80.126271,25.972977,,33180,21205 Yacht Club Dr Unit 2104
-80.157898,25.882329,,33181,1995 NE 117th Rd
-80.263705,25.744422,,33134,427 Catalonia Ave
-80.292262,25.676733,,33156,6061 SW 102nd St
-80.263705,25.744422,,33134,427 Catalonia Ave
-80.157898,25.882329,,33181,1995 NE 117th Rd
-80.263705,25.744422,,33134,427 Catalonia Ave
-80.263705,25.744422,,33134,427 Catalonia Ave
-80.45106,25.668407,,33196,10521 SW 157th Pl Apt 204
-80.122075,25.851209,,33141,6700 Indian Creek Dr Ph 6
-80.188528,25.768305,,33131,495 Brickell Ave Apt 701
-80.45106,25.668407,,33196,10521 SW 157th Pl Apt 204
-80.188528,25.768305,,33131,495 Brickell Ave Apt 701
